filename,label
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (290)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (291)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (292)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (293)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (294)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (295)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (295)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (296)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (297)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (297)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (298)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (299)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (299)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (299)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (299)_3.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (3)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (3)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (3)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (3)_3.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (3)_4.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (3)_5.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (3)_6.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (30)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (300)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (301)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (302)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (303)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (304)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (305)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (305)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (306)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (306)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (307)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (308)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (309)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (31)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (310)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (311)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (311)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (312)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (313)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (313)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (313)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (314)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (315)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (316)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (317)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (317)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (318)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (318)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (319)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (319)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (319)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (32)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (32)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (320)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (320)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (321)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (321)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (322)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (323)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (324)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (324)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (324)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (325)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (326)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (326)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (326)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (326)_3.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (327)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (328)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (329)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (329)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (329)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (33)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (33)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (330)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (330)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (330)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (331)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (332)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (333)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (334)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (334)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (335)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (335)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (336)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (336)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (337)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (337)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (338)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (339)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (34)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (340)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (340)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (340)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (341)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (342)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (343)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (344)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (344)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (345)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (345)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (345)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (345)_3.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (346)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (347)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (347)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (347)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (347)_3.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (347)_4.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (347)_5.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (347)_6.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (347)_7.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (348)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (348)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (348)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (349)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (349)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (35)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (35)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (350)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (351)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (352)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (353)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (353)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (353)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (354)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (354)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (355)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (356)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (356)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (356)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (357)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (357)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (358)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (358)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (359)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (359)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (36)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (360)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (361)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (361)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (361)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (362)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (362)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (363)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (364)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (365)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (366)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (366)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (367)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (367)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (367)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (367)_3.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (368)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (368)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (368)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (369)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (37)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (37)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (37)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (370)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (370)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (370)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (371)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (371)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (372)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (372)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (373)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (374)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (375)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (375)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (375)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (375)_3.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (375)_4.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (376)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (376)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (376)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (377)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (377)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (378)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (378)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (379)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (38)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (38)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (38)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (380)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (381)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (382)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (383)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (383)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (384)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (385)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (385)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (386)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (386)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (386)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (387)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (387)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (387)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (387)_3.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (388)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (388)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (389)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (389)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (39)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (39)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (39)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (39)_3.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (39)_4.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (39)_5.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (39)_6.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (39)_7.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (39)_8.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (39)_9.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (39)_10.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (39)_11.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (390)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (390)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (391)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (391)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (392)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (393)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (393)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (394)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (394)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (395)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (395)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (395)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (395)_3.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (395)_4.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (395)_5.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (396)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (396)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (397)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (398)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (399)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (4)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (40)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (400)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (401)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (402)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (403)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (404)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (404)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (404)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (405)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (406)_0.jpg,1
